timestamp,src_ip_private,src_ip_public,src_ip_default,dst_ip_private,dst_ip_public,dst_ip_default,sport_zero,sport_multiplex,sport_echo,sport_discard,sport_daytime,sport_quote,sport_chwhereen,sport_ftp_data,sport_ftp_control,sport_ssh,sport_telnet,sport_smtp,sport_dns,sport_bootp,sport_gopher,sport_finger,sport_http,sport_kerberos,sport_pop3,sport_nntp,sport_ntp,sport_netbios,sport_imap4,sport_snmp,sport_ldap,sport_https,sport_mds,sport_kpasswd,sport_smtp_ssl,sport_syslog,sport_smtp,sport_ldaps,sport_cups,sport_imap4,sport_socks,sport_openvpn,sport_mssql,sport_citrix,sport_oracle,sport_rapservice,sport_msnmessenger,sport_mgc,sport_mysql,sport_metasploit,sport_emule,sport_xmpp,sport_bittorrent,sport_http2,sport_reserved,sport_register,sport_private,dport_zero,dport_multiplex,dport_echo,dport_discard,dport_daytime,dport_quote,dport_chwhereen,dport_ftp_data,dport_ftp_control,dport_ssh,dport_telnet,dport_smtp,dport_dns,dport_bootp,dport_gopher,dport_finger,dport_http,dport_kerberos,dport_pop3,dport_nntp,dport_ntp,dport_netbios,dport_imap4,dport_snmp,dport_ldap,dport_https,dport_mds,dport_kpasswd,dport_smtp_ssl,dport_syslog,dport_smtp,dport_ldaps,dport_cups,dport_imap4,dport_socks,dport_openvpn,dport_mssql,dport_citrix,dport_oracle,dport_rapservice,dport_msnmessenger,dport_mgc,dport_mysql,dport_metasploit,dport_emule,dport_xmpp,dport_bittorrent,dport_http2,dport_reserved,dport_register,dport_private,protocol_tcp,protocol_udp,protocol_arp,protocol_icmp,protocol_igmp,protocol_other,state_fin,state_con,state_int,state_rst,state_other,in_npackets_verylow,in_npackets_low,in_npackets_medium,in_npackets_high,in_npackets_veryhigh,out_npackets_verylow,out_npackets_low,out_npackets_medium,out_npackets_high,out_npackets_veryhigh,in_nbytes_verylow,in_nbytes_low,in_nbytes_medium,in_nbytes_high,in_nbytes_veryhigh,out_nbytes_verylow,out_nbytes_low,out_nbytes_medium,out_nbytes_high,out_nbytes_veryhigh,label_background,label_exploits,label_fuzzers,label_reconnaissance,label_dos,label_analysis,label_backdoor,label_shellcode,label_worms,label_other,binary_label_normal,binary_label_attack
20150123042500,6,1487,0,4,1487,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,1119,368,6,0,0,0,0,0,0,0,41,61,0,59,284,0,0,0,154,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,204,0,704,644,145,1072,415,4,0,0,2,1072,417,2,0,2,287,593,521,92,0,289,589,523,92,0,287,213,875,118,0,6,487,499,449,52,1493,0,0,0,0,0,0,0,0,0,1493,0
20150123042510,7,1480,0,5,1480,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,1114,366,7,0,0,0,0,0,0,0,41,61,0,59,287,0,0,0,156,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,198,0,708,632,147,1068,412,5,0,0,2,1068,415,2,0,2,291,596,512,88,0,293,594,512,88,0,291,211,872,113,0,7,488,508,436,48,1487,0,0,0,0,0,0,0,0,0,1487,0
20150123042520,7,1485,0,5,1485,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,1108,377,7,0,0,0,0,0,0,0,43,63,0,57,284,0,0,0,152,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,216,0,700,642,150,1082,403,5,0,0,2,1082,406,2,0,2,288,600,512,92,0,290,598,512,92,0,288,208,881,115,0,7,483,541,408,53,1492,0,0,0,0,0,0,0,0,0,1492,0
20150123042530,7,1474,0,5,1474,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1095,379,7,0,0,0,0,0,0,0,45,60,0,59,277,0,0,0,143,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,210,0,682,646,153,1076,398,5,0,0,2,1076,401,2,0,2,281,592,525,83,0,283,590,525,83,0,281,214,874,112,0,7,478,559,386,51,1481,0,0,0,0,0,0,0,0,0,1481,0
20150123042540,7,1461,0,5,1461,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1095,366,7,0,0,0,0,0,0,0,43,56,0,57,276,0,0,0,143,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,204,0,671,644,153,1072,389,5,0,0,2,1072,392,2,0,2,280,572,529,87,0,282,570,529,87,0,280,202,874,112,0,7,467,540,403,51,1468,0,0,0,0,0,0,0,0,0,1468,0
20150123042550,6,1470,0,4,1470,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1101,369,6,0,0,0,0,0,0,0,34,49,0,56,272,0,0,0,148,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,228,0,660,671,145,1075,395,4,0,0,2,1075,397,2,0,2,275,576,530,95,0,277,574,530,95,0,275,196,887,118,0,6,471,528,412,59,1476,0,0,0,0,0,0,0,0,0,1476,0
20150123042600,6,1429,0,4,1429,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1073,356,6,0,0,0,0,0,0,0,27,53,0,51,269,0,0,0,151,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,656,642,137,1038,391,4,0,0,2,1038,393,2,0,2,272,543,521,99,0,274,540,522,99,0,272,178,873,112,0,6,456,491,424,58,1435,0,0,0,0,0,0,0,0,0,1435,0
20150123042610,5,1397,0,3,1397,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1042,355,5,0,0,0,0,0,0,0,27,51,0,55,271,0,0,0,148,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,656,609,137,1006,391,3,0,0,2,1006,392,2,0,2,273,509,523,97,0,275,506,524,97,0,273,177,839,113,0,5,449,469,423,56,1402,0,0,0,0,0,0,0,0,0,1402,0
20150123042620,7,1386,0,5,1386,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1037,349,7,0,0,0,0,0,0,0,26,51,0,57,270,0,0,0,146,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,656,604,133,998,388,5,0,0,2,998,391,2,0,2,274,493,530,96,0,276,490,531,96,0,274,173,830,116,0,7,443,449,440,54,1393,0,0,0,0,0,0,0,0,0,1393,0
20150123042630,7,1411,0,5,1411,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1066,345,7,0,0,0,0,0,0,0,22,47,0,60,283,0,0,0,162,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,678,608,132,1010,401,5,0,0,2,1010,404,2,0,2,287,516,508,107,0,289,513,509,107,0,287,165,832,134,0,7,458,449,437,67,1418,0,0,0,0,0,0,0,0,0,1418,0
20150123042640,7,1393,0,5,1393,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1057,336,7,0,0,0,0,0,0,0,21,45,0,56,276,0,0,0,163,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,664,601,135,997,396,5,0,0,2,997,399,2,0,2,280,506,515,99,0,282,502,517,99,0,280,165,830,125,0,7,449,438,443,63,1400,0,0,0,0,0,0,0,0,0,1400,0
20150123042650,7,1377,0,5,1377,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1038,339,7,0,0,0,0,0,0,0,22,56,0,60,269,0,0,0,153,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,661,589,134,988,389,5,0,0,2,988,392,2,0,2,273,498,523,90,0,275,494,525,90,0,273,167,819,125,0,7,441,444,436,56,1384,0,0,0,0,0,0,0,0,0,1384,0
20150123042700,7,1372,0,5,1372,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1026,346,7,0,0,0,0,0,0,0,21,58,0,62,269,0,0,0,152,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,658,599,122,993,379,5,0,0,2,993,382,2,0,2,273,486,527,93,0,275,483,528,93,0,273,159,816,131,0,7,432,438,443,59,1379,0,0,0,0,0,0,0,0,0,1379,0
20150123042710,7,1387,0,5,1387,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1028,359,7,0,0,0,0,0,0,0,22,58,0,62,275,0,0,0,160,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,670,606,118,1002,385,5,0,0,2,1002,388,2,0,2,279,498,524,93,0,281,495,525,93,0,279,157,821,137,0,7,439,441,445,62,1394,0,0,0,0,0,0,0,0,0,1394,0
20150123042720,5,1380,0,3,1380,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1035,345,5,0,0,0,0,0,0,0,17,52,0,60,273,0,0,0,163,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,657,621,107,997,383,3,0,0,2,997,384,2,0,2,275,484,525,101,0,277,481,526,101,0,275,147,824,139,0,5,433,426,452,69,1385,0,0,0,0,0,0,0,0,0,1385,0
20150123042730,6,1322,0,4,1322,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,975,347,6,0,0,0,0,0,0,0,14,55,0,58,261,0,0,0,154,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,641,581,106,943,379,4,0,0,2,943,381,2,0,2,264,445,531,88,0,266,441,533,88,0,264,149,792,123,0,6,417,389,462,54,1328,0,0,0,0,0,0,0,0,0,1328,0
20150123042740,6,1362,0,4,1362,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1010,352,6,0,0,0,0,0,0,0,23,63,0,59,267,0,0,0,151,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,659,602,107,983,379,4,0,0,2,983,381,2,0,2,270,475,528,95,0,272,472,529,95,0,270,161,804,133,0,6,430,424,447,61,1368,0,0,0,0,0,0,0,0,0,1368,0
20150123042750,7,1362,0,5,1362,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1016,346,7,0,0,0,0,0,0,0,25,54,0,56,281,0,0,0,164,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,673,585,111,981,381,5,0,0,2,981,384,2,0,2,285,477,512,95,0,287,474,513,95,0,285,153,804,127,0,7,433,416,454,59,1369,0,0,0,0,0,0,0,0,0,1369,0
20150123042800,7,1376,0,5,1376,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1027,349,7,0,0,0,0,0,0,0,25,56,0,59,288,0,0,0,168,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,688,583,112,988,388,5,0,0,2,988,391,2,0,2,292,492,506,93,0,294,489,507,93,0,292,153,807,131,0,7,442,432,444,58,1383,0,0,0,0,0,0,0,0,0,1383,0
20150123042810,7,1368,0,5,1368,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1024,344,7,0,0,0,0,0,0,0,26,58,0,61,281,0,0,0,156,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,678,582,115,983,385,5,0,0,2,983,388,2,0,2,285,479,514,97,0,287,476,515,97,0,285,159,796,135,0,7,439,434,435,60,1375,0,0,0,0,0,0,0,0,0,1375,0
20150123042820,7,1381,0,5,1381,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1042,339,7,0,0,0,0,0,0,0,31,65,0,59,274,0,0,0,148,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,679,575,134,989,392,5,0,0,2,989,395,2,0,2,278,504,519,87,0,280,500,521,87,0,278,183,800,127,0,7,450,454,426,51,1388,0,0,0,0,0,0,0,0,0,1388,0
20150123042830,7,1407,0,5,1407,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1071,336,7,0,0,0,0,0,0,0,37,67,0,58,280,0,0,0,147,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,690,588,136,1017,390,5,0,0,2,1017,393,2,0,2,284,521,518,91,0,286,518,519,91,0,284,187,817,126,0,7,456,479,420,52,1414,0,0,0,0,0,0,0,0,0,1414,0
20150123042840,7,1396,0,5,1396,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1064,331,7,0,0,0,0,0,0,0,34,60,0,61,291,0,0,0,155,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,703,567,133,995,401,5,0,0,2,986,412,3,0,2,297,512,505,89,0,300,508,507,88,0,296,184,801,122,0,9,462,460,423,49,1403,0,0,0,0,0,0,0,0,0,1403,0
20150123042850,6,1412,0,4,1412,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1073,337,6,0,0,0,0,0,0,0,37,61,0,61,284,0,0,0,149,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,686,590,142,1024,388,4,0,0,2,1011,402,3,0,2,289,526,518,85,0,292,520,521,85,0,288,183,831,116,0,8,457,488,415,50,1418,0,0,0,0,0,0,0,0,0,1418,0
20150123042900,5,1443,0,3,1443,2,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1084,356,5,0,0,0,0,0,0,0,41,59,0,57,285,0,0,0,151,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,688,605,155,1051,392,3,0,0,2,1024,416,4,0,4,293,559,514,82,0,296,553,514,85,0,291,196,857,104,0,10,469,509,410,50,1448,0,0,0,0,0,0,0,0,0,1448,0
20150123042910,6,1448,0,4,1448,2,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1092,353,6,0,0,0,0,0,0,0,43,58,0,51,279,0,0,0,150,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,673,609,172,1070,378,4,0,0,2,1043,402,5,0,4,289,560,528,77,0,292,554,527,81,0,285,193,888,88,0,12,456,515,425,46,1454,0,0,0,0,0,0,0,0,0,1454,0
20150123042920,5,1461,0,3,1461,2,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1085,373,5,0,0,0,0,0,0,0,41,52,0,51,280,0,0,0,156,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,669,631,166,1080,381,3,0,0,2,1046,413,3,0,4,289,574,525,78,0,292,569,523,82,0,285,191,907,83,0,11,460,523,422,50,1466,0,0,0,0,0,0,0,0,0,1466,0
20150123042930,4,1461,0,2,1461,2,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1089,369,4,0,0,0,0,0,0,0,38,54,0,46,267,0,0,0,155,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,642,661,162,1095,366,2,0,0,2,1059,399,3,0,4,275,568,544,78,0,278,563,542,82,0,271,184,932,78,0,10,445,521,434,55,1465,0,0,0,0,0,0,0,0,0,1465,0
20150123042940,5,1494,0,3,1494,2,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1104,388,5,0,0,0,0,0,0,0,42,54,0,43,261,0,0,0,152,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,632,696,171,1134,360,3,0,0,2,1100,393,2,0,4,273,585,560,81,0,275,581,555,86,2,269,192,960,78,0,14,447,540,435,63,1499,0,0,0,0,0,0,0,0,0,1499,0
20150123042950,3,1476,0,3,1476,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1096,375,3,0,0,0,0,0,0,0,37,57,0,42,252,0,0,0,146,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,615,699,165,1123,353,3,0,0,0,1081,392,4,0,2,267,565,565,82,0,268,564,558,87,2,260,186,958,75,0,14,435,527,443,60,1479,0,0,0,0,0,0,0,0,0,1479,0
20150123043000,5,1496,0,3,1496,2,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,1118,374,5,0,0,0,0,0,0,0,34,54,0,39,246,0,0,0,146,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,601,739,161,1150,346,3,0,0,2,1115,381,3,0,2,259,579,577,86,0,265,572,571,91,2,252,183,995,71,0,17,429,530,461,64,1501,0,0,0,0,0,0,0,0,0,1501,0
20150123043010,5,1506,0,3,1506,2,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,1134,368,5,0,0,0,0,0,0,0,31,53,0,41,247,0,0,0,148,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,601,765,145,1157,349,3,0,0,2,1119,388,2,0,2,258,614,555,84,0,264,608,546,91,2,253,181,1005,72,0,16,435,549,445,66,1511,0,0,0,0,0,0,0,0,0,1511,0
20150123043020,4,1484,0,2,1484,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,1120,360,4,0,0,0,0,0,0,0,33,54,0,42,243,0,0,0,140,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,585,759,144,1157,327,2,0,0,2,1120,364,2,0,2,253,588,563,84,0,260,580,554,90,4,248,169,991,80,0,16,413,529,464,66,1488,0,0,0,0,0,0,0,0,0,1488,0
20150123043030,4,1502,0,2,1502,2,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,1139,357,4,0,0,0,0,0,0,0,28,52,0,49,249,0,0,0,146,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,600,762,144,1164,338,2,0,0,2,1115,384,5,0,2,262,628,531,85,0,269,620,520,93,4,254,170,999,83,0,20,435,538,445,68,1506,0,0,0,0,0,0,0,0,0,1506,0
20150123043040,3,1476,0,1,1476,2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,1109,360,3,0,0,0,0,0,0,0,21,53,0,53,247,0,0,0,145,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,593,759,127,1147,329,1,0,0,2,1104,367,6,0,2,255,625,516,83,0,262,617,506,92,2,247,148,1004,80,0,15,418,540,444,62,1479,0,0,0,0,0,0,0,0,0,1479,0
20150123043050,5,1466,0,3,1466,2,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,1100,363,5,0,0,0,0,0,0,0,22,55,0,53,249,0,0,0,146,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,601,749,121,1135,331,3,0,0,2,1104,361,4,0,2,256,629,505,81,0,262,622,496,89,2,251,147,991,82,0,15,417,535,443,61,1471,0,0,0,0,0,0,0,0,0,1471,0
20150123043100,6,1407,0,3,1407,3,6,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,1061,342,6,0,0,0,0,0,0,0,17,55,0,55,230,0,0,0,132,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,567,725,121,1091,316,3,0,0,3,1064,342,4,0,3,236,593,509,75,0,242,587,501,81,2,232,140,958,83,0,13,394,514,438,54,1413,0,0,0,0,0,0,0,0,0,1413,0
20150123043110,6,1379,0,3,1379,3,6,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,1027,347,6,0,0,0,0,0,0,0,16,57,0,51,213,0,0,0,124,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,535,728,122,1081,298,3,0,0,3,1051,326,5,0,3,220,563,534,68,0,227,555,529,72,2,215,137,953,80,0,15,371,491,459,49,1385,0,0,0,0,0,0,0,0,0,1385,0
20150123043120,8,1405,0,5,1405,3,8,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,1046,353,8,0,0,0,0,0,0,0,17,53,0,50,220,0,0,0,131,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,550,739,124,1092,313,5,0,0,3,1063,340,7,0,3,229,601,517,66,0,237,593,511,72,0,224,146,973,70,0,16,390,518,442,47,1413,0,0,0,0,0,0,0,0,0,1413,0
20150123043130,8,1392,0,5,1392,3,8,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1037,351,8,0,0,0,0,0,0,0,23,52,0,47,219,0,0,0,125,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,544,720,136,1079,313,5,0,0,3,1061,332,4,0,3,225,584,529,62,0,233,575,526,66,0,223,151,958,68,0,12,380,519,446,43,1400,0,0,0,0,0,0,0,0,0,1400,0
