timestamp,src_ip_private,src_ip_public,src_ip_default,dst_ip_private,dst_ip_public,dst_ip_default,sport_zero,sport_multiplex,sport_echo,sport_discard,sport_daytime,sport_quote,sport_chwhereen,sport_ftp_data,sport_ftp_control,sport_ssh,sport_telnet,sport_smtp,sport_dns,sport_bootp,sport_gopher,sport_finger,sport_http,sport_kerberos,sport_pop3,sport_nntp,sport_ntp,sport_netbios,sport_imap4,sport_snmp,sport_ldap,sport_https,sport_mds,sport_kpasswd,sport_smtp_ssl,sport_syslog,sport_smtp,sport_ldaps,sport_cups,sport_imap4,sport_socks,sport_openvpn,sport_mssql,sport_citrix,sport_oracle,sport_rapservice,sport_msnmessenger,sport_mgc,sport_mysql,sport_metasploit,sport_emule,sport_xmpp,sport_bittorrent,sport_http2,sport_reserved,sport_register,sport_private,dport_zero,dport_multiplex,dport_echo,dport_discard,dport_daytime,dport_quote,dport_chwhereen,dport_ftp_data,dport_ftp_control,dport_ssh,dport_telnet,dport_smtp,dport_dns,dport_bootp,dport_gopher,dport_finger,dport_http,dport_kerberos,dport_pop3,dport_nntp,dport_ntp,dport_netbios,dport_imap4,dport_snmp,dport_ldap,dport_https,dport_mds,dport_kpasswd,dport_smtp_ssl,dport_syslog,dport_smtp,dport_ldaps,dport_cups,dport_imap4,dport_socks,dport_openvpn,dport_mssql,dport_citrix,dport_oracle,dport_rapservice,dport_msnmessenger,dport_mgc,dport_mysql,dport_metasploit,dport_emule,dport_xmpp,dport_bittorrent,dport_http2,dport_reserved,dport_register,dport_private,protocol_6,protocol_17,protocol_other,npackets_verylow,npackets_low,npackets_medium,npackets_high,npackets_veryhigh,npackets_b_verylow,npackets_b_low,npackets_b_medium,npackets_b_high,npackets_b_veryhigh,nbytes_verylow,nbytes_low,nbytes_medium,nbytes_high,nbytes_veryhigh,nbytes_b_verylow,nbytes_b_low,nbytes_b_medium,nbytes_b_high,nbytes_b_veryhigh,label_background,label_other
20/02/2018 10:04:04,692,308,0,704,296,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,106,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,89,737,23,0,0,0,0,0,0,0,0,0,0,0,371,0,0,0,76,0,0,0,0,0,0,1,0,192,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,156,143,604,373,23,658,295,45,2,0,668,303,23,5,1,670,144,183,3,0,562,168,252,10,8,1000,0
20/02/2018 10:04:08,725,275,0,709,291,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,91,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,68,774,14,0,0,0,0,0,0,0,0,0,2,0,407,0,0,0,88,0,0,0,0,0,0,0,0,189,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,108,147,574,412,14,693,267,33,6,1,696,267,29,7,1,695,154,149,2,0,588,170,211,22,9,1000,0
20/02/2018 10:04:11,699,301,0,781,219,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,81,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,56,801,11,0,0,0,0,0,0,0,0,0,0,0,471,0,0,0,53,0,0,0,0,0,0,0,0,138,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,143,137,517,472,11,704,266,29,1,0,712,262,24,2,0,724,96,179,1,0,615,162,205,16,2,1000,0
20/02/2018 10:04:15,686,314,0,716,282,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,73,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,75,770,19,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,99,0,0,0,0,0,0,0,0,162,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,154,129,615,366,19,654,326,20,0,0,667,317,15,1,0,689,149,161,1,0,570,203,216,11,0,1000,0
20/02/2018 10:04:20,603,397,0,752,248,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,107,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,96,737,15,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,98,0,0,0,0,0,0,0,0,141,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,204,163,673,312,15,639,343,18,0,0,653,332,14,1,0,668,134,196,2,0,597,151,241,11,0,1000,0
20/02/2018 10:04:26,620,380,0,747,253,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,70,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,106,754,20,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,88,0,0,0,0,0,0,0,0,147,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,216,118,645,335,20,602,361,35,2,0,613,363,19,4,1,634,132,232,2,0,548,161,267,20,4,1000,0
20/02/2018 10:04:32,614,386,0,715,283,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,100,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,108,731,12,0,0,0,0,0,0,0,0,0,1,0,271,0,0,0,106,0,0,0,0,2,0,0,0,178,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,202,151,714,274,12,635,341,23,1,0,619,361,18,2,0,642,137,218,3,0,532,191,261,13,3,1000,0
20/02/2018 10:04:36,557,443,0,739,261,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0,78,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,76,757,18,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,107,0,0,0,0,0,0,0,0,146,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,265,138,742,240,18,585,392,22,0,1,592,390,16,1,1,601,135,260,4,0,521,175,295,8,1,1000,0
20/02/2018 10:04:42,565,435,0,749,251,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,124,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,58,705,31,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,110,0,0,0,0,0,0,0,0,127,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,186,201,699,270,31,666,306,28,0,0,678,312,9,1,0,706,114,180,0,0,624,152,217,6,1,1000,0
20/02/2018 10:04:47,576,424,0,707,293,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,100,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,109,681,26,0,0,0,0,0,0,0,0,0,1,0,212,0,0,0,106,0,0,0,0,0,0,0,0,173,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,630,187,183,758,216,26,654,328,18,0,0,654,334,11,1,0,683,133,182,2,0,619,165,210,6,0,1000,0
20/02/2018 10:04:54,616,384,0,666,334,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,130,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,213,100,687,24,0,0,0,0,0,0,0,0,0,1,0,243,0,0,0,109,0,0,0,0,0,0,0,0,194,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,160,185,732,244,24,672,301,25,0,2,697,283,18,0,2,722,131,144,3,0,619,169,201,9,2,1000,0
20/02/2018 10:05:00,631,369,0,753,247,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,77,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,117,705,27,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,56,0,0,0,0,0,0,0,0,137,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,185,141,588,385,27,683,294,23,0,0,695,286,19,0,0,702,119,178,1,0,596,176,218,10,0,1000,0
20/02/2018 10:05:04,629,371,0,673,327,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,136,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,97,686,27,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,63,0,0,0,0,0,0,0,0,224,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,138,186,683,290,27,669,295,35,0,1,679,291,28,1,1,678,143,176,3,0,593,161,220,23,3,1000,0
20/02/2018 10:05:09,627,373,0,624,372,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,2,0,0,0,130,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,710,32,0,0,0,0,0,0,0,0,0,1,0,239,0,0,0,79,0,0,0,0,2,0,0,0,248,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,144,190,722,246,32,651,311,38,0,0,663,306,30,1,0,679,147,171,3,0,597,159,225,17,2,1000,0
20/02/2018 10:05:13,502,498,0,721,275,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,2,0,0,0,121,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,100,653,34,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,116,0,0,0,0,2,0,0,0,155,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,543,249,208,798,168,34,606,365,27,0,2,615,366,17,0,2,633,125,240,2,0,555,171,261,11,2,1000,0
20/02/2018 10:05:20,592,408,0,760,238,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,1,0,0,0,69,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,91,742,17,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,82,0,0,0,0,1,0,0,0,142,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,238,143,666,317,17,619,347,33,1,0,628,342,26,4,0,643,108,247,2,0,569,146,263,15,7,1000,0
20/02/2018 10:05:24,632,368,0,703,297,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,80,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,82,750,21,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,99,0,0,0,0,0,0,0,0,179,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,665,195,140,688,291,21,629,333,37,0,1,629,338,30,2,1,648,138,209,5,0,563,161,253,18,5,1000,0
20/02/2018 10:05:29,597,403,0,723,275,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,101,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,75,744,19,0,0,0,0,0,0,0,0,0,1,0,272,0,0,0,94,0,0,0,0,0,0,0,0,170,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,208,156,707,274,19,636,339,24,1,0,632,346,18,3,1,653,129,217,1,0,565,169,251,11,4,1000,0
20/02/2018 10:05:34,719,281,0,671,329,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,88,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,68,771,20,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,97,0,0,0,0,0,0,0,0,210,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,125,126,614,366,20,668,302,30,0,0,665,310,25,0,0,677,181,142,0,0,586,162,234,17,1,1000,0
20/02/2018 10:05:37,701,299,0,680,320,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,89,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,59,793,17,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,91,0,0,0,0,0,0,0,0,202,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,733,135,132,613,370,17,674,294,30,2,0,671,303,23,2,1,687,127,184,2,0,606,132,243,16,3,1000,0
20/02/2018 10:05:41,750,250,0,705,295,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,97,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,45,803,12,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0,79,0,0,0,0,0,0,0,0,192,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,86,142,555,433,12,739,233,28,0,0,741,236,22,1,0,751,135,114,0,0,655,159,168,16,2,1000,0
20/02/2018 10:05:44,695,305,0,707,293,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,93,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,71,756,26,0,0,0,0,0,0,0,0,0,2,0,384,0,0,0,93,0,0,0,0,0,0,0,0,177,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,125,145,590,384,26,677,289,34,0,0,697,280,21,2,0,712,122,166,0,0,618,159,213,8,2,1000,0
20/02/2018 10:05:48,732,268,0,736,262,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,76,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,69,796,17,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,68,0,0,0,0,1,0,0,0,173,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,759,127,114,530,453,17,710,256,33,0,1,718,253,27,1,1,728,118,153,1,0,642,133,206,17,2,1000,0
20/02/2018 10:05:51,755,245,0,665,335,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,91,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,65,783,17,0,0,0,0,0,0,0,0,0,2,0,399,0,0,0,95,0,0,0,0,0,0,0,0,215,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774,98,128,584,399,17,693,282,24,1,0,698,279,20,3,0,704,168,126,2,0,618,165,199,15,3,1000,0
20/02/2018 10:05:55,616,384,0,687,313,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,163,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,232,47,721,16,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,62,0,0,0,0,0,0,0,0,228,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,133,209,700,284,16,692,289,16,2,1,707,275,11,6,1,720,128,149,3,0,649,141,199,5,6,1000,0
20/02/2018 10:05:59,611,389,0,713,287,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,3,0,0,0,0,112,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,55,742,27,0,0,0,0,0,0,0,0,0,1,0,317,0,0,0,64,0,0,0,3,0,0,0,0,174,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,180,167,653,320,27,654,319,27,0,0,669,310,18,3,0,687,106,204,3,0,588,157,237,16,2,1000,0
20/02/2018 10:06:03,745,255,0,703,297,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,7,0,0,0,0,99,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,59,769,16,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,63,0,0,0,7,0,0,0,0,197,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,98,144,552,432,16,744,227,28,1,0,765,206,27,2,0,758,134,103,5,0,669,165,145,21,0,1000,0
20/02/2018 10:06:07,701,299,0,677,321,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,9,1,0,0,0,127,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,54,747,20,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,56,0,0,0,9,2,0,0,0,226,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,113,165,600,380,20,713,261,26,0,0,726,256,17,1,0,732,124,144,0,0,631,157,198,12,2,1000,0
20/02/2018 10:06:11,635,365,0,681,319,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,0,0,0,0,106,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,55,755,22,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,63,0,0,0,1,0,0,0,0,220,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,177,160,678,300,22,635,337,28,0,0,643,335,21,1,0,660,139,200,1,0,579,143,259,18,1,1000,0
20/02/2018 10:06:15,663,337,0,688,312,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,7,0,0,0,0,87,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,58,792,11,0,0,0,0,0,0,0,0,0,1,0,303,0,0,0,97,0,0,0,7,0,0,0,0,202,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,693,175,132,679,310,11,602,370,28,0,0,602,377,21,0,0,622,184,193,1,0,530,179,277,14,0,1000,0
20/02/2018 10:06:20,660,340,0,733,267,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,9,0,0,0,0,86,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,80,751,15,0,0,0,0,0,0,0,0,0,0,0,338,0,0,0,89,0,0,0,9,0,0,0,0,157,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,165,142,637,348,15,685,295,20,0,0,694,289,16,1,0,717,119,163,1,0,609,184,192,12,3,1000,0
20/02/2018 10:06:26,621,379,0,690,310,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,11,0,0,0,0,98,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,80,725,14,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,94,0,0,0,11,0,0,0,0,187,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,177,164,720,266,14,662,315,23,0,0,661,321,16,2,0,690,125,183,2,0,594,183,207,15,1,1000,0
20/02/2018 10:06:32,536,464,0,714,284,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0,0,0,0,118,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,88,707,19,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,86,0,0,0,12,0,0,0,0,158,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,579,251,170,758,223,19,573,400,27,0,0,594,396,10,0,0,620,129,249,2,0,533,168,293,6,0,1000,0
20/02/2018 10:06:39,666,334,0,693,307,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,94,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,63,782,14,0,0,0,0,0,0,0,0,0,1,0,291,0,0,0,109,0,0,0,8,0,0,0,0,198,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,184,125,686,300,14,619,352,29,0,0,623,353,24,0,0,651,154,194,1,0,553,174,258,15,0,1000,0
20/02/2018 10:06:44,723,277,0,726,274,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,78,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,45,823,13,0,0,0,0,0,0,0,0,0,0,0,407,0,0,0,96,0,0,0,3,0,0,0,0,175,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,137,112,577,410,13,691,258,48,3,0,691,265,36,8,0,711,106,182,1,0,594,172,189,37,8,1000,0
20/02/2018 10:06:47,682,318,0,720,280,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,60,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,112,53,835,5,0,0,0,0,0,0,0,0,0,1,0,371,0,0,0,83,0,0,0,9,0,0,0,0,172,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,204,96,613,382,5,613,365,22,0,0,613,364,23,0,0,623,143,233,1,0,518,174,294,14,0,1000,0
20/02/2018 10:06:51,460,540,0,748,252,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,11,0,0,0,0,113,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,78,705,17,0,0,0,0,0,0,0,0,0,1,0,158,0,0,0,69,0,0,0,11,0,0,0,0,156,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,309,194,814,169,17,559,421,19,0,1,563,424,11,1,1,582,95,321,2,0,520,144,330,3,3,1000,0
20/02/2018 10:06:57,516,484,0,708,292,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,15,0,0,0,0,104,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,98,696,19,0,0,0,0,0,0,0,0,0,2,0,197,0,0,0,55,0,0,0,15,0,0,0,0,174,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,270,161,768,213,19,601,382,17,0,0,624,364,12,0,0,648,101,249,2,0,562,166,268,4,0,1000,0
20/02/2018 10:07:03,599,401,0,722,278,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,18,0,0,0,0,78,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,83,740,27,0,0,0,0,0,0,0,0,0,1,0,306,0,0,0,58,0,0,0,18,0,0,0,0,154,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,232,128,646,327,27,618,348,29,3,2,640,333,18,7,2,652,107,238,3,0,552,171,248,20,9,1000,0
20/02/2018 10:07:09,739,261,0,720,280,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,0,0,79,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,65,803,9,0,0,0,0,0,0,0,0,0,1,0,446,0,0,0,38,0,0,0,8,1,0,0,0,204,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,128,111,536,455,9,659,301,36,4,0,670,293,30,7,0,682,144,168,6,0,571,186,213,23,7,1000,0
20/02/2018 10:07:13,673,327,0,687,313,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,15,0,0,0,0,90,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,83,761,12,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,46,0,0,0,15,0,0,0,0,218,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,174,125,631,357,12,607,341,50,0,2,617,337,39,5,2,627,122,248,3,0,514,178,273,29,6,1000,0
20/02/2018 10:07:17,642,358,0,665,335,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,92,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,93,742,18,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,65,0,0,0,11,0,0,0,0,224,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,185,135,686,296,18,582,384,34,0,0,588,384,24,4,0,600,157,241,2,0,488,190,307,12,3,1000,0
20/02/2018 10:07:21,569,431,0,725,275,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,14,0,0,0,0,57,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,139,725,17,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,63,0,0,0,14,0,0,0,0,173,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,298,101,700,283,17,546,421,33,0,0,558,415,27,0,0,566,125,307,2,0,490,143,353,13,1,1000,0
20/02/2018 10:07:26,689,311,0,725,275,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,68,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,129,79,792,16,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,62,0,0,0,7,0,0,0,0,174,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,187,96,583,401,16,640,329,30,0,1,644,326,25,4,1,661,132,201,6,0,570,158,254,17,1,1000,0
20/02/2018 10:07:29,542,458,0,767,231,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,14,1,0,0,0,81,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,127,688,21,0,0,0,0,0,0,0,0,0,2,0,267,0,0,0,77,0,0,0,14,1,0,0,0,131,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,273,141,695,284,21,569,404,26,1,0,585,400,13,2,0,606,116,277,1,0,534,153,302,10,1,1000,0
20/02/2018 10:07:34,597,403,0,737,263,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,7,0,0,0,0,50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,86,782,19,0,0,0,0,0,0,0,1,0,2,0,295,0,0,0,71,0,0,0,7,0,0,0,0,172,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,262,110,678,303,19,531,431,38,0,0,538,433,27,2,0,556,124,319,1,0,480,151,350,16,3,1000,0
