timestamp,src_ip_private,src_ip_public,src_ip_default,dst_ip_private,dst_ip_public,dst_ip_default,sport_zero,sport_multiplex,sport_echo,sport_discard,sport_daytime,sport_quote,sport_chwhereen,sport_ftp_data,sport_ftp_control,sport_ssh,sport_telnet,sport_smtp,sport_dns,sport_bootp,sport_gopher,sport_finger,sport_http,sport_kerberos,sport_pop3,sport_nntp,sport_ntp,sport_netbios,sport_imap4,sport_snmp,sport_ldap,sport_https,sport_mds,sport_kpasswd,sport_smtp_ssl,sport_syslog,sport_smtp,sport_ldaps,sport_cups,sport_imap4,sport_socks,sport_openvpn,sport_mssql,sport_citrix,sport_oracle,sport_rapservice,sport_msnmessenger,sport_mgc,sport_mysql,sport_metasploit,sport_emule,sport_xmpp,sport_bittorrent,sport_http2,sport_reserved,sport_register,sport_private,dport_zero,dport_multiplex,dport_echo,dport_discard,dport_daytime,dport_quote,dport_chwhereen,dport_ftp_data,dport_ftp_control,dport_ssh,dport_telnet,dport_smtp,dport_dns,dport_bootp,dport_gopher,dport_finger,dport_http,dport_kerberos,dport_pop3,dport_nntp,dport_ntp,dport_netbios,dport_imap4,dport_snmp,dport_ldap,dport_https,dport_mds,dport_kpasswd,dport_smtp_ssl,dport_syslog,dport_smtp,dport_ldaps,dport_cups,dport_imap4,dport_socks,dport_openvpn,dport_mssql,dport_citrix,dport_oracle,dport_rapservice,dport_msnmessenger,dport_mgc,dport_mysql,dport_metasploit,dport_emule,dport_xmpp,dport_bittorrent,dport_http2,dport_reserved,dport_register,dport_private,protocol_tcp,protocol_udp,protocol_icmp,protocol_igmp,protocol_other,tcpflags_URG,tcpflags_ACK,tcpflags_PSH,tcpflags_RST,tcpflags_SYN,tcpflags_FIN,srctos_zero,srctos_192,srctos_other,npackets_verylow,npackets_low,npackets_medium,npackets_high,npackets_veryhigh,nbytes_verylow,nbytes_low,nbytes_medium,nbytes_high,nbytes_veryhigh,label_background,label_dos,label_scan44,label_scan11,label_nerisbotnet,label_blacklist,label_anomaly-udpscan,label_anomaly-sshscan,label_anomaly-spam,label_other
2016-07-27 23:18:52,0,9821,179,5,9798,197,76,0,0,0,0,0,0,0,42,3,3,397,836,0,0,0,1730,0,51,0,8,15,16,14,0,913,48,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,2,0,0,3,1,9,4172,3099,2729,23,1,0,0,0,0,0,0,39,3,62,335,881,0,0,0,1808,0,48,0,22,16,16,28,0,983,776,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,3,3,9,5095,2404,2501,7875,2046,69,0,10,0,0,0,0,0,0,8359,14,1627,4800,4515,533,134,18,4007,3219,2242,426,106,9345,0,0,0,0,91,0,0,564,0
2016-07-27 23:18:59,0,9906,94,1,9779,220,85,0,0,0,0,0,0,0,29,4,2,561,930,0,0,0,1452,0,52,0,15,14,13,21,0,926,52,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,5,1,10,4172,3273,2555,28,2,0,0,0,0,0,0,31,5,53,672,909,0,0,0,1540,1,61,0,54,14,16,29,0,939,798,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,3,0,0,5,8,12,5203,2585,2212,7795,2118,81,0,6,0,0,0,0,0,0,8412,21,1567,4130,5105,636,116,13,3396,3698,2364,442,100,8863,0,0,0,0,65,0,0,1072,0
2016-07-27 23:19:05,0,9888,112,1,9816,183,80,0,0,0,0,0,0,0,39,16,9,194,1092,0,0,0,1506,0,121,0,14,3,33,19,0,960,56,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,4,8,4160,3148,2692,24,1,0,0,0,0,0,0,44,30,64,99,1145,0,0,0,1618,0,120,0,29,6,34,42,0,999,832,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,3,7,22,5139,2399,2462,7335,2583,74,0,8,0,0,0,0,0,0,8125,17,1858,4941,4386,547,110,16,4079,3165,2237,432,87,9818,0,0,0,0,80,0,0,102,0
2016-07-27 23:19:12,0,9868,132,3,9777,220,86,0,0,0,0,0,0,0,37,4,1,93,996,0,0,0,1662,0,39,0,9,21,15,12,0,1232,64,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,4,0,0,4,2,7,4297,3009,2694,30,2,0,0,0,0,0,0,39,5,55,89,998,0,0,0,1761,0,34,0,22,22,18,45,0,1268,844,0,0,0,2,0,1,10,0,1,0,0,0,0,0,0,2,0,0,3,8,11,5286,2278,2436,7662,2249,80,0,9,0,0,0,0,0,0,8183,19,1798,4594,4557,721,115,13,3858,2722,2775,544,101,9920,0,0,0,0,80,0,0,0,0
2016-07-27 23:19:20,0,9699,301,4,9733,263,101,0,0,0,0,0,0,0,41,8,6,91,1037,0,0,0,1530,0,38,0,5,19,18,7,0,1111,59,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,2,0,0,9,1,8,4102,3218,2680,26,1,0,0,0,0,0,0,42,10,74,101,1037,0,0,0,1666,0,41,0,19,21,19,30,0,1158,959,0,0,0,1,1,0,9,0,0,0,0,1,0,0,0,1,0,0,5,4,16,5277,2330,2393,7422,2476,95,0,7,0,0,0,0,0,0,8050,19,1931,4866,4332,673,119,10,3947,2750,2684,529,90,9857,0,0,0,0,135,0,0,8,0
2016-07-27 23:19:27,0,9857,143,0,9760,240,106,0,0,0,0,0,0,0,41,5,12,85,1129,0,0,0,1559,0,37,0,21,11,25,14,0,1028,49,0,2,0,2,0,0,11,0,0,1,0,0,1,0,0,2,0,0,4,10,4,4152,3430,2418,19,2,0,0,0,0,0,0,41,6,96,90,1137,0,0,0,1657,0,33,0,34,13,25,22,0,1054,841,0,2,0,2,0,0,11,0,0,0,0,0,1,0,0,1,0,0,4,9,10,5166,2724,2110,7135,2756,101,0,8,0,0,0,0,0,0,8105,46,1849,5028,4140,663,148,21,4134,2579,2657,497,133,9896,0,0,0,0,96,0,0,8,0
2016-07-27 23:19:35,0,9863,137,2,9770,228,96,0,0,0,0,0,0,0,48,14,8,105,1081,0,0,0,1344,0,32,0,12,4,21,20,0,1033,56,0,2,0,5,0,0,11,0,0,2,0,0,0,0,0,7,0,0,5,3,5,3913,3636,2451,25,1,0,0,0,0,0,0,47,28,287,208,1078,0,0,0,1482,0,29,0,24,3,20,35,0,1052,931,0,2,0,5,0,0,8,0,0,2,0,0,0,0,0,3,0,0,5,7,11,5325,2531,2144,7222,2675,93,0,10,0,0,0,0,0,0,7892,20,2088,5238,4112,549,81,20,4110,2981,2476,342,91,9802,0,0,0,0,83,0,0,115,0
2016-07-27 23:19:42,0,9900,100,0,9802,198,79,0,0,0,0,0,0,0,40,3,3,573,1004,0,0,0,1569,0,16,0,17,6,7,8,0,952,78,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,2,5,4374,3142,2484,36,2,0,0,0,0,0,0,42,6,57,476,998,0,0,0,1641,0,14,0,23,6,8,27,0,953,872,0,1,0,4,0,0,3,1,0,1,0,0,0,0,0,0,1,0,3,4,12,5206,2472,2322,7682,2239,65,0,14,0,0,0,0,0,0,8387,9,1604,4213,5018,620,140,9,3494,3618,2297,488,103,9038,0,0,0,0,72,0,0,890,0
2016-07-27 23:19:49,0,9645,355,2,9772,226,101,0,0,0,0,0,0,0,32,3,10,82,1081,0,0,0,1448,0,44,0,7,8,27,20,0,1104,59,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,2,0,0,5,8,7,4053,3281,2666,44,1,0,0,0,0,0,0,33,2,76,84,1131,0,0,0,1554,0,42,0,13,10,29,34,0,1115,826,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,6,11,12,5059,2437,2504,7144,2752,96,0,8,0,0,0,0,0,0,8077,18,1905,4945,4196,681,161,17,4004,2736,2650,469,141,9909,0,0,0,0,90,0,0,1,0
2016-07-27 23:19:56,0,9521,479,1,9793,206,93,0,0,0,0,0,0,0,33,3,3,68,1249,0,0,0,1310,0,138,0,9,21,12,9,0,980,54,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,1,5,3995,3322,2683,22,1,0,0,0,0,0,0,34,5,288,70,1185,0,0,0,1420,0,139,0,47,21,14,16,0,996,709,0,0,0,2,0,0,10,0,0,1,0,0,0,0,0,0,1,0,6,3,13,5029,2436,2535,6809,3096,84,0,11,0,0,0,0,0,0,7663,15,2322,5518,3889,451,141,1,4101,3237,2218,342,102,9911,0,0,0,0,89,0,0,0,0
2016-07-27 23:20:02,1,9901,98,3,9798,199,160,0,0,0,0,0,0,0,49,13,9,89,1024,0,0,0,1449,0,48,0,17,11,13,10,0,1046,69,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,6,0,0,3,4,13,4042,3412,2546,39,2,0,0,0,0,0,0,52,25,64,95,1108,0,0,0,1503,0,45,0,27,13,20,45,0,1076,861,0,0,0,1,0,0,10,0,0,1,0,0,0,0,0,4,0,0,2,4,16,5037,2621,2342,7353,2484,153,0,10,0,0,0,0,0,0,8121,20,1859,5114,4166,546,153,21,4172,2817,2514,377,120,9928,0,0,0,0,72,0,0,0,0
2016-07-27 23:20:10,0,9626,374,2,9775,223,116,0,0,0,0,0,0,0,36,6,4,87,1100,0,0,0,1378,0,33,0,17,6,7,18,0,1109,65,0,0,0,0,0,0,7,0,1,0,1,0,0,0,0,4,0,0,4,5,5,4001,3384,2615,17,1,0,0,0,0,0,0,36,3,305,88,1132,0,0,0,1454,0,34,0,33,7,9,63,0,1124,853,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,2,0,0,4,3,10,5214,2521,2265,7100,2783,116,0,1,0,0,0,0,0,0,7808,20,2172,5333,3964,584,105,14,4418,2538,2527,423,94,9913,0,0,0,0,87,0,0,0,0
2016-07-27 23:20:17,0,9745,255,3,9778,219,88,0,0,0,0,0,0,0,39,3,0,91,991,0,0,0,1393,0,60,0,10,2,22,16,0,1183,59,0,0,0,1,0,0,9,0,1,0,0,0,0,0,0,6,0,0,5,2,5,3981,3461,2558,20,2,0,0,0,0,0,0,40,5,80,95,998,0,0,0,1538,1,56,0,23,3,20,35,0,1214,950,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,3,0,0,5,6,7,5152,2462,2386,7407,2502,82,0,9,0,0,0,0,0,0,8031,17,1952,5117,4168,531,168,16,4013,2846,2589,440,112,9917,0,0,0,0,78,0,0,5,0
2016-07-27 23:20:24,0,9889,111,0,9827,173,123,0,0,0,0,0,0,0,29,5,2,61,791,0,0,0,1277,0,17,0,7,6,11,12,0,871,56,0,2,2,0,0,0,6,0,2,49,0,1,0,1,0,5,0,0,4,4,5,3282,4493,2225,40,1,0,0,0,0,0,0,29,3,398,80,844,0,0,0,1308,0,15,0,20,6,15,16,0,841,739,0,2,2,0,0,0,6,0,0,1529,0,0,0,0,0,3,0,0,2,5,10,4427,3515,2058,7761,2115,120,0,4,0,0,0,0,0,0,6475,8,3517,5899,3474,507,112,8,4666,2808,2059,378,89,9920,0,0,0,0,72,0,0,8,0
2016-07-27 23:20:30,0,9914,86,0,9830,170,74,0,0,0,0,0,0,0,34,7,0,50,928,0,0,0,1168,0,44,0,16,2,13,11,0,924,60,0,0,0,1,0,0,9,2,1,43,1,1,1,1,0,5,0,0,6,3,6,3353,4515,2132,19,1,0,0,0,0,0,0,32,8,55,62,901,0,0,0,1237,0,45,0,23,3,8,19,0,961,672,0,0,0,1,0,0,10,1,2,1910,0,0,0,0,0,2,0,0,5,3,12,4095,3997,1908,7717,2202,70,0,11,0,0,0,0,0,0,6496,18,3486,5909,3496,468,115,12,5227,2047,2250,368,108,9937,0,0,0,0,60,0,0,3,0
2016-07-27 23:20:36,0,9907,93,1,9819,180,84,0,0,0,0,0,0,0,54,13,14,95,979,0,0,0,1363,0,38,0,14,6,18,22,0,1022,64,0,2,0,1,0,0,7,0,0,36,0,0,0,1,0,4,0,0,2,4,2,3811,3764,2425,24,1,0,0,0,0,1,0,56,25,99,94,996,0,0,0,1460,0,30,0,32,7,28,36,0,1032,816,0,2,0,1,0,0,7,0,1,477,0,0,0,0,0,2,0,0,3,5,7,4794,2877,2329,7301,2610,82,0,7,0,0,0,0,0,0,7715,20,2265,5160,4080,624,115,21,4166,2793,2512,422,107,9920,0,0,0,0,64,0,0,16,0
2016-07-27 23:20:43,1,9907,92,1,9794,205,183,0,0,0,0,1,0,1,42,3,0,97,993,0,0,0,1353,0,25,0,19,10,15,12,0,1033,73,0,0,0,0,0,0,9,0,0,33,0,0,0,0,0,2,0,0,8,3,9,3871,3593,2536,60,2,0,0,0,0,1,1,38,4,67,105,1001,0,0,0,1474,1,22,0,28,11,16,31,0,1082,887,0,0,0,0,0,0,11,0,0,33,0,0,0,0,0,1,0,0,6,8,23,4906,2444,2650,6842,2974,178,0,6,0,0,0,0,0,0,7675,20,2305,5257,4099,479,159,6,3793,3265,2436,398,108,9905,0,0,0,0,63,0,0,32,0
2016-07-27 23:20:50,0,9846,154,2,9749,249,90,0,0,0,0,0,0,0,39,8,3,84,1085,0,0,0,1479,0,36,0,10,27,23,14,0,980,69,0,0,0,0,0,0,22,0,0,39,0,0,0,0,0,3,0,0,4,5,4,3985,3467,2548,27,1,0,0,0,0,0,0,35,9,63,101,1089,0,0,1,1528,0,39,0,25,28,18,26,0,1026,918,0,1,0,0,0,0,23,0,0,39,0,0,0,0,0,3,0,0,3,9,14,5009,2715,2276,7150,2759,83,0,8,0,0,0,0,0,0,7995,10,1995,5345,4034,497,113,11,4393,2746,2407,365,89,9933,0,0,0,0,67,0,0,0,0
2016-07-27 23:20:57,0,9888,112,1,9789,210,83,0,0,0,0,0,0,0,36,11,1,95,1068,0,0,0,1453,0,57,0,8,3,11,14,0,933,71,0,0,0,0,0,0,19,0,0,39,0,0,0,0,0,3,0,0,4,1,10,3872,3511,2617,19,2,0,0,0,0,0,0,40,13,212,108,1080,0,0,0,1597,0,54,0,48,5,7,26,0,988,857,0,0,0,0,0,0,13,1,0,36,0,0,0,0,0,1,0,0,3,2,19,5124,2372,2504,7172,2745,77,0,6,0,0,0,0,0,0,7826,13,2161,5338,4085,466,101,10,4249,2965,2317,384,85,9929,0,0,0,0,71,0,0,0,0
2016-07-27 23:21:05,0,9912,88,2,9804,194,116,0,0,0,0,0,0,0,51,15,8,76,1156,0,0,0,1390,0,117,0,12,1,17,17,0,1022,48,0,0,0,0,0,0,11,0,1,41,0,0,0,0,0,7,0,0,2,6,7,4068,3356,2576,31,1,0,0,0,0,0,0,51,23,58,79,1137,0,0,0,1456,0,115,0,22,2,19,63,0,1036,806,0,0,0,0,0,1,9,0,1,41,0,0,0,0,0,4,0,0,2,4,17,4953,2534,2513,7071,2812,109,0,8,0,0,0,0,0,0,7915,12,2073,4950,4243,637,158,12,3865,2951,2555,519,110,9932,0,0,0,0,68,0,0,0,0
2016-07-27 23:21:11,0,9869,131,0,9785,215,107,0,0,0,0,0,0,0,41,4,0,120,1085,0,0,0,1476,0,39,0,24,26,18,25,0,1038,87,0,0,0,0,0,0,12,0,0,44,0,0,0,0,0,5,0,0,6,2,10,4121,3348,2531,32,2,0,0,0,0,0,0,46,7,82,127,1081,1,0,0,1616,0,40,0,39,27,15,51,0,1053,997,0,0,0,0,0,0,8,0,0,46,0,0,0,0,0,3,0,0,5,7,21,5277,2539,2184,7400,2490,102,0,8,0,0,0,0,0,0,8041,14,1945,4804,4406,626,155,9,4035,2614,2795,462,94,9915,0,0,0,0,85,0,0,0,0
2016-07-27 23:21:19,0,9856,144,5,9774,221,110,0,0,0,0,0,0,0,49,3,8,75,1063,0,0,0,1417,0,67,0,19,15,27,15,0,1091,72,0,0,0,2,0,0,10,0,0,47,0,0,1,0,0,6,0,1,8,8,5,4058,3412,2530,44,1,0,0,0,0,0,0,49,6,80,130,1109,0,0,0,1551,0,65,0,33,16,24,28,0,1100,941,0,1,0,3,1,0,12,0,0,45,0,0,1,0,0,3,0,1,7,8,13,5262,2622,2116,7430,2456,99,0,15,0,0,0,0,0,0,8069,18,1913,4909,4362,584,124,21,4150,2667,2638,439,106,9915,0,0,0,0,77,0,0,8,0
2016-07-27 23:21:27,0,9879,121,1,9791,208,112,0,0,0,0,0,0,0,53,4,1,79,1088,0,0,0,1368,0,47,0,16,7,12,23,0,1078,59,0,2,0,0,0,0,11,0,0,43,0,0,0,0,0,2,0,0,13,7,5,3981,3432,2587,34,2,0,0,0,0,0,0,45,4,174,89,1113,0,0,0,1538,0,42,0,28,7,15,32,0,1111,886,0,2,0,0,0,0,11,0,0,46,0,0,0,0,0,1,0,0,8,10,10,5206,2491,2303,7299,2583,106,0,12,0,0,0,0,0,0,7932,11,2057,5135,4169,566,104,26,4179,2663,2650,415,93,9921,0,0,0,0,71,0,0,8,0
2016-07-27 23:21:35,1,9861,138,1,9792,207,86,0,0,0,0,0,1,0,50,14,11,125,1184,0,0,0,1329,0,34,0,18,9,24,12,0,996,59,0,2,0,0,0,0,7,0,1,36,0,0,0,0,0,2,0,0,7,1,5,3987,3395,2618,25,1,0,0,0,0,0,0,51,24,194,137,1189,0,0,0,1437,0,26,0,32,9,23,40,0,1005,910,0,2,0,0,0,0,4,0,0,35,0,0,0,0,0,2,0,0,7,5,18,5176,2560,2264,7141,2762,78,0,19,0,0,0,0,0,0,7832,25,2143,5251,4040,550,134,25,4308,2633,2517,417,125,9890,0,0,0,0,97,0,0,13,0
2016-07-27 23:21:42,0,9898,102,1,9780,219,82,0,0,0,0,0,0,0,39,4,2,109,1053,0,0,0,1473,0,28,0,17,6,20,22,0,1146,69,0,0,0,1,0,0,12,0,0,30,0,0,0,0,0,6,0,0,6,2,7,4093,3351,2556,30,2,0,0,0,0,0,0,43,4,77,111,1062,0,0,0,1563,0,24,0,26,9,22,33,0,1184,946,0,0,0,1,0,0,11,0,1,32,0,0,0,0,0,4,0,0,5,3,19,5201,2488,2311,7363,2553,71,0,13,0,0,0,0,0,0,7897,17,2086,4751,4484,574,169,22,3863,2699,2837,477,124,9870,0,0,0,0,98,0,0,32,0
2016-07-27 23:21:50,0,9845,155,1,9790,209,121,0,0,0,0,0,0,0,35,4,7,185,1079,0,0,0,1406,0,71,0,14,10,15,13,0,1018,87,0,1,0,1,0,0,9,0,0,19,0,0,0,0,0,2,2,0,3,8,5,4087,3266,2647,34,1,0,0,0,0,0,0,39,7,103,224,1118,0,0,1,1534,0,73,0,25,12,15,65,0,1055,881,0,0,0,1,0,0,8,0,0,20,0,0,0,0,0,1,1,0,1,5,11,5253,2525,2222,7445,2433,112,0,10,0,0,0,0,0,0,7981,17,2002,4944,4325,561,154,16,4273,2620,2559,437,111,9933,0,0,0,0,64,0,0,3,0
2016-07-27 23:21:58,0,9833,167,0,9802,198,122,0,0,0,0,0,0,0,33,3,1,91,1076,0,0,0,1251,0,116,0,9,11,6,13,0,1031,47,0,0,0,4,0,0,16,0,0,20,0,0,0,0,0,2,0,0,4,2,8,3836,3602,2562,24,2,0,0,0,0,0,0,34,6,149,102,1136,0,0,0,1362,0,112,0,44,12,6,36,0,1082,872,0,0,0,4,0,0,18,0,0,19,0,0,0,0,0,1,0,0,4,3,15,5043,2362,2595,6926,2951,114,0,9,0,0,0,0,0,0,8109,9,1882,5325,4063,499,96,17,4091,2990,2465,370,84,9914,0,0,0,0,86,0,0,0,0
2016-07-27 23:22:05,0,9892,108,0,9779,221,112,0,0,0,0,1,0,0,36,13,9,90,1120,0,0,0,1471,0,31,0,11,19,15,16,0,1073,72,0,0,0,3,0,0,15,0,0,16,0,0,0,0,0,0,0,0,8,5,4,4115,3176,2709,27,1,0,0,0,0,0,0,39,25,80,95,1144,0,0,0,1602,0,29,0,27,20,16,67,0,1108,928,0,0,0,3,0,0,12,0,0,17,0,0,0,0,0,1,0,0,6,5,7,5270,2444,2286,7421,2462,104,0,13,0,0,0,0,0,0,8141,14,1845,4982,4211,651,137,19,4107,2742,2544,495,112,9873,0,0,0,0,127,0,0,0,0
2016-07-27 23:22:12,0,9757,243,0,9763,237,93,2,0,0,0,0,0,0,37,4,2,162,1273,0,0,0,1381,0,36,0,7,11,15,18,0,976,59,0,0,0,0,0,0,12,0,0,18,0,0,0,0,0,0,0,0,4,97,4,4100,3343,2557,41,2,0,0,0,1,0,0,38,5,129,218,1372,0,0,0,1500,0,39,0,22,10,17,33,0,983,841,0,0,0,0,0,0,14,0,0,17,0,0,0,0,0,0,0,0,4,97,10,5308,2604,2088,6912,2994,82,0,12,0,0,0,0,0,0,7757,23,2220,5088,4239,554,102,17,4251,2831,2484,343,91,9896,0,0,0,0,104,0,0,0,0
2016-07-27 23:22:19,0,9892,108,3,9793,204,94,0,0,0,0,0,0,0,34,3,1,125,1157,0,0,0,1484,0,29,0,25,2,18,16,0,1103,69,0,0,0,4,0,0,13,0,0,16,0,0,0,0,0,2,0,0,3,18,6,4191,3386,2423,34,1,0,0,0,0,0,0,33,8,57,104,1158,0,0,0,1644,0,25,0,31,5,21,30,0,1126,840,0,0,0,4,0,0,14,0,0,17,0,0,0,0,0,1,0,0,3,17,11,5180,2685,2135,7330,2574,90,0,6,0,0,0,0,0,0,7949,13,2038,4995,4227,643,113,22,4191,2534,2698,476,101,9914,0,0,0,0,83,0,0,3,0
2016-07-27 23:22:27,0,9643,357,0,9761,239,105,0,0,0,0,0,0,0,43,7,6,97,1220,0,0,0,1292,0,17,0,18,14,13,13,0,1055,74,0,2,0,0,0,0,11,0,1,5,1,0,0,0,0,2,1,0,4,0,6,3994,3384,2622,19,1,0,0,0,0,0,0,41,5,83,118,1275,0,0,0,1395,0,17,0,35,14,15,25,0,1113,877,0,2,0,0,0,0,13,0,1,5,1,0,0,0,0,1,0,0,3,6,14,5118,2413,2469,6756,3140,100,0,4,0,0,0,0,0,0,8095,31,1874,5400,3866,564,160,10,4321,2643,2475,438,123,9859,0,0,0,0,130,0,0,11,0
2016-07-27 23:22:34,0,9862,138,0,9802,198,81,0,0,0,0,0,1,0,46,15,11,106,1080,0,0,0,1551,0,82,0,20,3,16,10,0,1014,61,0,2,0,1,0,0,14,0,0,3,0,0,0,0,0,1,0,0,4,4,5,4127,3397,2476,23,2,0,0,0,0,0,0,49,26,56,110,1071,0,0,0,1631,0,70,0,30,4,16,17,0,1039,943,0,2,0,1,0,0,17,0,0,4,0,0,0,0,0,0,0,0,1,4,9,5156,2529,2315,7358,2556,75,0,11,0,0,0,0,0,0,8021,24,1955,4847,4467,572,93,21,4005,2843,2596,465,91,9907,0,0,0,0,85,0,0,8,0
2016-07-27 23:22:41,0,9900,100,2,9788,210,102,0,0,0,0,0,0,0,40,1,0,86,1068,0,0,0,1556,0,14,0,21,10,19,23,0,1040,67,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,2,0,0,3,3,5,4062,3356,2582,37,1,0,0,0,0,0,0,43,2,48,97,1173,0,0,0,1618,0,12,0,28,11,20,39,1,1050,878,0,0,0,0,0,1,11,1,0,3,0,0,0,0,0,1,0,0,5,9,10,5108,2439,2453,7070,2824,98,0,8,0,0,0,0,0,0,7739,22,2239,4997,4159,679,147,18,3907,2874,2581,529,109,9887,0,0,0,0,105,0,0,8,0
2016-07-27 23:22:49,0,9881,119,2,9788,210,257,0,0,0,0,0,0,0,32,3,5,111,1265,0,0,0,1358,0,26,0,17,9,12,12,0,1004,62,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,5,0,0,5,2,3,4207,3357,2436,30,2,0,0,0,0,0,0,31,3,72,111,1279,0,1,0,1428,1,24,0,24,11,12,98,0,1016,923,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,3,0,0,6,8,12,5141,2780,2079,6805,2938,251,0,6,0,0,0,0,0,0,8023,19,1958,5235,3885,557,300,23,4349,2467,2613,453,118,9896,0,0,0,0,72,0,0,32,0
2016-07-27 23:22:56,0,9855,145,1,9736,263,174,0,0,0,0,0,0,0,35,4,2,95,1202,0,0,0,1293,0,146,0,17,2,3,22,0,959,70,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,10,5,6,4039,3435,2526,35,1,0,0,0,0,0,0,39,6,54,103,1232,0,0,0,1417,0,144,0,55,3,7,40,0,1013,833,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,6,10,11,5061,2580,2359,6829,2996,160,0,15,0,0,0,0,0,0,7995,19,1986,5325,4016,508,133,18,4223,2923,2335,420,99,9874,0,0,0,0,125,0,0,1,0
2016-07-27 23:23:03,1,9889,110,1,9816,183,86,0,0,0,0,0,0,0,44,13,9,162,1079,0,0,0,1459,0,26,0,11,6,20,12,0,1094,52,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,2,6,4088,3223,2689,20,2,0,0,0,0,0,0,47,24,57,163,1180,0,0,0,1532,0,26,0,19,6,23,29,0,1113,869,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,7,7,9,5158,2412,2430,7416,2493,79,0,12,0,0,0,0,0,0,8194,10,1796,4965,4434,461,131,9,4043,2996,2453,416,92,9789,0,0,0,0,79,0,0,132,0
2016-07-27 23:23:10,0,9829,171,0,9792,208,90,0,0,0,0,0,0,0,32,4,2,143,1321,0,0,0,1325,0,31,0,23,0,13,21,0,1022,60,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,4,6,9,4104,3342,2554,18,1,0,0,0,0,0,0,36,3,60,146,1358,0,0,0,1479,0,35,0,32,1,12,46,0,1036,828,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,10,0,0,4,6,16,5147,2488,2365,6783,3126,88,0,3,0,0,0,0,0,0,7801,16,2183,5572,3818,483,104,23,4465,2907,2174,356,98,9905,0,0,0,0,95,0,0,0,0
2016-07-27 23:23:17,0,9888,112,2,9779,219,93,0,0,0,0,0,0,1,45,1,3,76,1057,0,0,0,1417,0,58,0,9,1,24,11,0,1093,75,0,0,0,1,0,0,8,0,1,0,0,0,0,0,0,5,0,0,3,1,3,3981,3388,2631,22,2,0,0,0,0,0,1,47,2,66,153,1077,0,0,0,1561,0,54,0,18,0,30,32,0,1111,945,0,0,0,2,0,0,10,0,1,0,0,0,0,0,0,4,0,0,2,10,9,5176,2415,2409,7259,2645,86,0,10,0,0,0,0,0,0,8023,23,1954,4971,4248,615,151,15,3852,3066,2528,429,125,9921,0,0,0,0,79,0,0,0,0
2016-07-27 23:23:25,1,9848,151,3,9793,204,126,0,0,0,0,0,0,0,50,7,6,80,1107,0,0,0,1401,0,43,0,9,0,24,15,0,1223,43,0,3,0,2,0,0,7,0,0,0,0,0,0,0,0,7,0,0,2,4,2,4159,3257,2584,27,1,0,0,0,0,0,0,50,7,89,103,1158,0,0,0,1490,0,43,0,20,1,16,34,0,1269,918,0,4,0,2,0,0,2,0,0,0,0,0,0,0,0,5,0,0,2,9,10,5282,2508,2210,7385,2486,115,0,14,0,0,0,0,0,0,8008,14,1978,4856,4456,537,130,21,3958,2694,2820,415,113,9952,0,0,0,0,46,0,0,2,0
2016-07-27 23:23:33,0,9865,135,2,9807,191,132,0,0,0,0,0,1,0,56,16,10,88,1089,0,0,0,1348,0,62,0,12,1,31,11,0,1006,62,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,6,2,5,3953,3455,2592,38,2,0,0,0,0,0,0,61,29,144,94,1116,0,0,2,1399,0,58,0,24,4,32,34,0,1029,894,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,5,3,20,5027,2511,2462,7064,2797,110,0,29,0,0,0,0,0,0,7929,20,2051,5202,3992,583,188,35,3981,2957,2463,456,143,9906,0,0,0,0,54,0,0,40,0
